Date,Total_GB (t-11),CC-Barometer (t-9),Total_GB (t-8),IOP (t-8),CC-Barometer (t-8),CC-Barometer (t-7),Total_GB (t-5),CC-Barometer (t-5),PPI (t-1),EMP (t-1),CC-Barometer (t-1),Total_GB (t)
1998-09-01,-0.8472770338760384,0.475641339694569,-0.9677667871411386,-0.5385391133437535,-0.9667928527113216,0.3317497686568387,-0.868731545569251,0.2952297814735844,-0.8077539271440773,-0.368790906803687,-0.7917698876863505,-0.8238894442747391
1998-10-01,-0.6974943338234895,-0.9667928527113216,-0.9596640770622608,-0.45717556467857307,0.3317497686568387,0.11475251117097249,-0.8726643156796839,0.042482046543090395,-0.8128850875788364,-0.368790906803687,0.5882813652244658,-0.6495530599146466
1998-11-01,0.22587809813033996,0.3317497686568387,-0.503530277364149,-0.39615290317968666,0.11475251117097249,0.2952297814735844,-0.44605753161678297,-0.8952814351896548,-0.8180162480135961,-0.26607158266494035,-0.6470676313888919,0.26520683290475283
1998-12-01,-0.9677667871411386,0.11475251117097249,-0.868731545569251,-0.3554711288470972,0.2952297814735844,0.042482046543090395,-0.836712121658633,-1.0785185791701923,-0.8282785688831149,-0.26607158266494035,1.1704033323416503,-0.9220980943366454
1999-01-01,-0.9596640770622608,0.2952297814735844,-0.8726643156796839,-0.4266642339291291,0.042482046543090395,-0.8952814351896548,-0.8727056624830177,-0.7917698876863505,-0.8436720501873927,-0.21471192059556343,-0.28358754632132493,-0.92353684824043
1999-02-01,-0.503530277364149,0.042482046543090395,-0.44605753161678297,-0.39615290317968666,-0.8952814351896548,-1.0785185791701923,-0.4677713796486833,0.5882813652244658,-0.8488032106221517,-0.21471192059556343,0.26037703164026044,-0.428355701735038
1999-03-01,-0.868731545569251,-0.8952814351896548,-0.836712121658633,-0.4266642339291291,-1.0785185791701923,-0.7917698876863505,-0.8238894442747391,-0.6470676313888919,-0.8436720501873927,-0.21471192059556343,0.7314834150358741,-0.8614680607458177
1999-04-01,-0.8726643156796839,-1.0785185791701923,-0.8727056624830177,-0.3758120160133912,-0.7917698876863505,0.5882813652244658,-0.6495530599146466,1.1704033323416503,-0.8385408897526329,-0.26607158266494035,0.6937531375356397,-0.8265342614613242
1999-05-01,-0.44605753161678297,-0.7917698876863505,-0.4677713796486833,-0.34530068526394875,0.5882813652244658,-0.6470676313888919,0.26520683290475283,-0.28358754632132493,-0.8231474084483551,-0.26607158266494035,-0.02969189186319205,-0.38445090950165706
1999-06-01,-0.836712121658633,0.5882813652244658,-0.8238894442747391,-0.34530068526394875,-0.6470676313888919,1.1704033323416503,-0.9220980943366454,0.26037703164026044,-0.8231474084483551,-0.21471192059556343,-0.21022714539961804,-0.7903622402692154
1999-07-01,-0.8727056624830177,-0.6470676313888919,-0.6495530599146466,-0.3249597980976533,1.1704033323416503,-0.28358754632132493,-0.92353684824043,0.7314834150358741,-0.8282785688831149,-0.21471192059556343,0.18705780623965557,-0.8303271415538114
1999-08-01,-0.4677713796486833,1.1704033323416503,0.26520683290475283,-0.29444846734821084,-0.28358754632132493,0.26037703164026044,-0.428355701735038,0.6937531375356397,-0.8231474084483551,-0.1633522585261938,-0.1380300204498954,-0.4180954924877566
1999-09-01,-0.8238894442747391,-0.28358754632132493,-0.9220980943366454,-0.16223270076729251,0.26037703164026044,0.7314834150358741,-0.8614680607458177,-0.02969189186319205,-0.8128850875788364,-0.11199259645682416,0.6205457610505528,-0.7692212751679506
1999-10-01,-0.6495530599146466,0.26037703164026044,-0.92353684824043,-0.1520622571841455,0.7314834150358741,0.6937531375356397,-0.8265342614613242,-0.21022714539961804,-0.7974916062745586,-0.11199259645682416,-0.6787292445863881,-0.5874057134937001
1999-11-01,0.26520683290475283,0.7314834150358741,-0.428355701735038,-0.060528264935816666,0.6937531375356397,-0.02969189186319205,-0.38445090950165706,0.18705780623965557,-0.7923604458397996,-0.060632934387447227,0.7290770095813097,0.36727589617125767
1999-12-01,-0.9220980943366454,0.6937531375356397,-0.8614680607458177,-0.08086915210211212,-0.02969189186319205,-0.21022714539961804,-0.7903622402692154,-0.1380300204498954,-0.7872292854050398,-0.009273272318077588,-0.606543493530609,-0.8502700830284792
2000-01-01,-0.92353684824043,-0.02969189186319205,-0.8265342614613242,0.010664840146216712,-0.21022714539961804,0.18705780623965557,-0.8303271415538114,0.6205457610505528,-0.771835804100762,-0.060632934387447227,1.3429145905794029,-0.8778158976706121
2000-02-01,-0.428355701735038,-0.21022714539961804,-0.38445090950165706,-0.009676047020078746,0.18705780623965557,-0.1380300204498954,-0.4180954924877566,-0.6787292445863881,-0.766704643666003,-0.060632934387447227,-0.10152724598447882,-0.40084124175210023
2000-03-01,-0.8614680607458177,0.18705780623965557,-0.7903622402692154,0.0818579452282501,-0.1380300204498954,0.6205457610505528,-0.7692212751679506,0.7290770095813097,-0.7615734832312433,-0.009273272318077588,-0.677413990441025,-0.7794760863603526
2000-04-01,-0.8265342614613242,-0.1380300204498954,-0.8303271415538114,0.15305105031028204,0.6205457610505528,-0.6787292445863881,-0.5874057134937001,-0.606543493530609,-0.7513111623617252,-0.009273272318077588,-0.7509298458301052,-0.7916583477014983
2000-05-01,-0.38445090950165706,0.6205457610505528,-0.4180954924877566,0.20390326822601995,-0.6787292445863881,0.7290770095813097,0.36727589617125767,1.3429145905794029,-0.7513111623617252,0.04208638975129935,-0.28274901695921195,-0.34321769502479693
2000-06-01,-0.7903622402692154,-0.6787292445863881,-0.7692212751679506,0.142880606727135,0.7290770095813097,-0.606543493530609,-0.8502700830284792,-0.10152724598447882,-0.7513111623617252,0.093446051820669,0.3681698545757801,-0.7526413218833298
2000-07-01,-0.8303271415538114,0.7290770095813097,-0.5874057134937001,0.2140737118091684,-0.606543493530609,1.3429145905794029,-0.8778158976706121,-0.677413990441025,-0.7256553601879288,0.14480571389003863,-0.3188243085145652,-0.7807008705568849
2000-08-01,-0.4180954924877566,-0.606543493530609,0.36727589617125767,0.0920283888113971,1.3429145905794029,-0.10152724598447882,-0.40084124175210023,-0.7509298458301052,-0.720524199753169,0.19616537595941558,-0.10210566080467974,-0.34672620099213247
2000-09-01,-0.7692212751679506,1.3429145905794029,-0.8502700830284792,0.1733919374765775,-0.10152724598447882,-0.677413990441025,-0.7794760863603526,-0.28274901695921195,-0.7359176810574468,0.14480571389003863,0.7662679552559629,-0.7013887432886072
2000-10-01,-0.5874057134937001,-0.10152724598447882,-0.8778158976706121,0.20390326822601995,-0.677413990441025,-0.7509298458301052,-0.7916583477014983,0.3681698545757801,-0.720524199753169,0.093446051820669,-1.8709148199396828,-0.5206089190378681
2000-11-01,0.36727589617125767,-0.677413990441025,-0.40084124175210023,0.1733919374765775,-0.7509298458301052,-0.28274901695921195,-0.34321769502479693,-0.3188243085145652,-0.7102618788836502,0.04208638975129935,1.857932270949914,0.5580943797147482
2000-12-01,-0.8502700830284792,-0.7509298458301052,-0.7794760863603526,0.15305105031028204,-0.28274901695921195,0.3681698545757801,-0.7526413218833298,-0.10210566080467974,-0.7102618788836502,0.093446051820669,-0.28243966054411324,-0.8219248968552264
2001-01-01,-0.8778158976706121,-0.28274901695921195,-0.7916583477014983,0.18356238105972594,0.3681698545757801,-0.3188243085145652,-0.7807008705568849,0.7662679552559629,-0.7256553601879288,0.19616537595941558,0.8375660700781506,-0.8147876346341927
2001-02-01,-0.40084124175210023,0.3681698545757801,-0.34321769502479693,0.23441459897546385,-0.3188243085145652,-0.10210566080467974,-0.34672620099213247,-1.8709148199396828,-0.7564423227964843,0.14480571389003863,-0.2098800222565578,-0.31230923674931177
2001-03-01,-0.7794760863603526,-0.3188243085145652,-0.7526413218833298,0.1733919374765775,-0.10210566080467974,0.7662679552559629,-0.7013887432886072,1.857932270949914,-0.771835804100762,0.14480571389003863,-0.10180413448867583,-0.6965203869005158
2001-04-01,-0.7916583477014983,-0.10210566080467974,-0.7807008705568849,0.2954372604743488,0.7662679552559629,-1.8709148199396828,-0.5206089190378681,-0.28243966054411324,-0.7615734832312433,0.19616537595941558,0.47549081278955696,-0.6566145196629015
2001-05-01,-0.34321769502479693,0.7662679552559629,-0.34672620099213247,0.2649259297249063,-1.8709148199396828,1.857932270949914,0.5580943797147482,0.8375660700781506,-0.7461800019269655,0.19616537595941558,-0.5340850390235976,-0.19772265847796291
2001-06-01,-0.7526413218833298,-1.8709148199396828,-0.7013887432886072,0.2852668168912018,1.857932270949914,-0.28243966054411324,-0.8219248968552264,-0.2098800222565578,-0.7307865206226878,0.19616537595941558,-0.10186198272078134,-0.6399486569091315
2001-07-01,-0.7807008705568849,1.857932270949914,-0.5206089190378681,0.3666303655563822,-0.28243966054411324,0.8375660700781506,-0.8147876346341927,-0.10180413448867583,-0.7256553601879288,0.14480571389003863,0.5840490616620201,-0.6909481011856662
2001-08-01,-0.34672620099213247,-0.28243966054411324,0.5580943797147482,0.5700392372193339,0.8375660700781506,-0.2098800222565578,-0.31230923674931177,0.47549081278955696,-0.7359176810574468,0.14480571389003863,0.22265485424253786,-0.1971325477126042
2001-09-01,-0.7013887432886072,0.8375660700781506,-0.8219248968552264,0.5395279064698913,-0.2098800222565578,-0.10180413448867583,-0.6965203869005158,-0.5340850390235976,-0.7461800019269655,0.093446051820669,-1.254207102618221,-0.5949876835550351
2001-10-01,-0.5206089190378681,-0.2098800222565578,-0.8147876346341927,0.5496983500530384,-0.10180413448867583,0.47549081278955696,-0.6566145196629015,-0.10186198272078134,-0.7513111623617252,0.093446051820669,0.44024254170066435,-0.393064367453939
2001-11-01,0.5580943797147482,-0.10180413448867583,-0.31230923674931177,0.6310618987182188,0.47549081278955696,-0.5340850390235976,-0.19772265847796291,0.5840490616620201,-0.7615734832312433,0.14480571389003863,-1.6544780557972099,0.7577042273170868
2001-12-01,-0.8219248968552264,0.47549081278955696,-0.6965203869005158,0.6819141166339567,-0.5340850390235976,-0.10186198272078134,-0.6399486569091315,0.22265485424253786,-0.7974916062745586,0.14480571389003863,0.9135311939642539,-0.2438075757693495
2002-01-01,-0.8147876346341927,-0.5340850390235976,-0.6566145196629015,0.6310618987182188,-0.10186198272078134,0.5840490616620201,-0.6909481011856662,-1.254207102618221,-0.8128850875788364,0.093446051820669,1.128225086049592,-0.6839231644470224
2002-02-01,-0.31230923674931177,-0.10186198272078134,-0.19772265847796291,0.7022550038002522,0.5840490616620201,0.22265485424253786,-0.1971325477126042,0.44024254170066435,-0.8026227667093183,0.093446051820669,-0.13786025580141772,-0.12161307083235041
2002-03-01,-0.6965203869005158,0.5840490616620201,-0.6399486569091315,0.6717436730508097,0.22265485424253786,-1.254207102618221,-0.5949876835550351,-1.6544780557972099,-0.8026227667093183,0.093446051820669,0.04249362293959692,-0.565657754349049
2002-04-01,-0.6566145196629015,0.22265485424253786,-0.6909481011856662,0.7836185524654325,-1.254207102618221,0.44024254170066435,-0.393064367453939,0.9135311939642539,-0.7923604458397996,0.14480571389003863,0.07856901574623162,-0.5707529438943191
2002-05-01,-0.19772265847796291,-1.254207102618221,-0.1971325477126042,0.7327663345496946,0.44024254170066435,-1.6544780557972099,0.7577042273170868,1.128225086049592,-0.766704643666003,0.14480571389003863,0.5114120673954764,-0.11627370544294827
2002-06-01,-0.6399486569091315,0.44024254170066435,-0.5949876835550351,0.6717436730508097,-1.6544780557972099,0.9135311939642539,-0.2438075757693495,-0.13786025580141772,-0.7615734832312433,0.19616537595941558,-0.4618189619512428,-0.5372291854557395
2002-07-01,-0.6909481011856662,-1.6544780557972099,-0.393064367453939,0.6819141166339567,0.9135311939642539,1.128225086049592,-0.6839231644470224,0.04249362293959692,-0.766704643666003,0.14480571389003863,-0.31819867684680564,-0.6095958537295599
2002-08-01,-0.1971325477126042,0.9135311939642539,0.7577042273170868,0.6412323423013673,1.128225086049592,-0.13786025580141772,-0.12161307083235041,0.07856901574623162,-0.766704643666003,0.19616537595941558,0.18692253452770755,-0.1052306633858799
2002-09-01,-0.5949876835550351,1.128225086049592,-0.2438075757693495,0.5802096808024809,-0.13786025580141772,0.04249362293959692,-0.565657754349049,0.5114120673954764,-0.766704643666003,0.14480571389003863,0.04249362293959692,-0.49278160157637124
2002-10-01,-0.393064367453939,-0.13786025580141772,-0.6839231644470224,0.5903801243856294,0.04249362293959692,0.07856901574623162,-0.5707529438943191,-0.4618189619512428,-0.7564423227964843,0.19616537595941558,0.9805504296345527,-0.27226531712945534
2002-11-01,0.7577042273170868,0.04249362293959692,-0.12161307083235041,0.7734481088822855,0.07856901574623162,0.5114120673954764,-0.11627370544294827,-0.31819867684680564,-0.7513111623617252,0.2475250380287852,-0.7490732348335332,0.785337214802915
2002-12-01,-0.2438075757693495,0.07856901574623162,-0.565657754349049,0.5598687936361855,0.5114120673954764,-0.4618189619512428,-0.5372291854557395,0.18692253452770755,-0.7564423227964843,0.29888470009816215,0.07852274391063263,-0.6798573954525324
2003-01-01,-0.6839231644470224,0.5114120673954764,-0.5707529438943191,0.8649821011306129,-0.4618189619512428,-0.31819867684680564,-0.6095958537295599,0.04249362293959692,-0.7513111623617252,0.2475250380287852,-1.1831874288198785,-0.6639922824566604
2003-02-01,-0.12161307083235041,-0.4618189619512428,-0.11627370544294827,0.3462894783900867,-0.31819867684680564,0.18692253452770755,-0.1052306633858799,0.9805504296345527,-0.7307865206226878,0.14480571389003863,-1.2959229680585609,-0.11551349852276376
2003-03-01,-0.565657754349049,-0.31819867684680564,-0.5372291854557395,0.9768569805452373,0.18692253452770755,0.04249362293959692,-0.49278160157637124,-0.7490732348335332,-0.7102618788836502,0.19616537595941558,-0.7199108407652165,-0.5260666970779295
2003-04-01,-0.5707529438943191,0.18692253452770755,-0.6095958537295599,0.9565160933789418,0.04249362293959692,0.9805504296345527,-0.27226531712945534,0.07852274391063263,-0.6692125954055759,0.19616537595941558,0.11559367306640181,-0.5672869332526322
2003-05-01,-0.11627370544294827,0.04249362293959692,-0.1052306633858799,1.1090727471261557,0.9805504296345527,-0.7490732348335332,0.785337214802915,-1.1831874288198785,-0.6948683975793725,0.2475250380287852,1.352567550243638,-0.0330969154375069
2003-06-01,-0.5372291854557395,0.9805504296345527,-0.49278160157637124,0.9768569805452373,-0.7490732348335332,0.07852274391063263,-0.6798573954525324,-1.2959229680585609,-0.71539303931841,0.29888470009816215,-0.9357795852190455,-0.5098114310517101
2003-07-01,-0.6095958537295599,-0.7490732348335332,-0.27226531712945534,1.0073683112946796,0.07852274391063263,-1.1831874288198785,-0.6639922824566604,-0.7199108407652165,-0.7256553601879288,0.2475250380287852,0.3698057377789041,-0.5705628634512152
2003-08-01,-0.1052306633858799,0.07852274391063263,0.785337214802915,1.08873185995986,-1.1831874288198785,-1.2959229680585609,-0.11551349852276376,0.11559367306640181,-0.720524199753169,0.2475250380287852,0.04271094193990464,-0.037406630571666044
2003-09-01,-0.49278160157637124,-1.1831874288198785,-0.6798573954525324,1.037879642044122,-1.2959229680585609,-0.7199108407652165,-0.5260666970779295,1.352567550243638,-0.7102618788836502,0.2475250380287852,-0.3565547547669353,-0.44210833763724794
2003-10-01,-0.27226531712945534,-1.2959229680585609,-0.6639922824566604,1.1497545214587466,-0.7199108407652165,0.11559367306640181,-0.5672869332526322,-0.9357795852190455,-0.7051307184488912,0.2475250380287852,0.7694583831328209,-0.22869623796869884
2003-11-01,0.785337214802915,-0.7199108407652165,-0.11551349852276376,1.1192431907093026,0.11559367306640181,1.352567550243638,-0.0330969154375069,0.3698057377789041,-0.7102618788836502,0.2475250380287852,-0.5736479647171399,0.8732792238925764
2003-12-01,-0.6798573954525324,0.11559367306640181,-0.5260666970779295,1.0683909727935645,1.352567550243638,-0.9357795852190455,-0.5098114310517101,0.04271094193990464,-0.7051307184488912,0.2475250380287852,-0.0662216329198877,-0.5669689074236564
2004-01-01,-0.6639922824566604,1.352567550243638,-0.5672869332526322,0.9361752062126464,-0.9357795852190455,0.3698057377789041,-0.5705628634512152,-0.3565547547669353,-0.6999995580141322,0.3502443621675318,0.0427343984867619,-0.5760117978694519
2004-02-01,-0.11551349852276376,-0.9357795852190455,-0.0330969154375069,0.9971978677115327,0.3698057377789041,0.04271094193990464,-0.037406630571666044,0.7694583831328209,-0.6897372371446134,0.3502443621675318,0.26065030884875423,0.0034585973555232422
2004-03-01,-0.5260666970779295,0.3698057377789041,-0.5098114310517101,1.0582205292104176,0.04271094193990464,-0.3565547547669353,-0.44210833763724794,-0.5736479647171399,-0.6846060767098537,0.3502443621675318,-0.21134533080095294,-0.43601783865394794
2004-04-01,-0.5672869332526322,0.04271094193990464,-0.5705628634512152,1.078561416376713,-0.3565547547669353,0.7694583831328209,-0.22869623796869884,-0.0662216329198877,-0.6692125954055759,0.3502443621675318,0.6600995741287692,-0.42734994074394345
2004-05-01,-0.0330969154375069,-0.3565547547669353,-0.037406630571666044,1.0989023035430086,0.7694583831328209,-0.5736479647171399,0.8732792238925764,0.0427343984867619,-0.6538191141012981,0.29888470009816215,-0.4647856244962108,0.11762458675518235
2004-06-01,-0.5098114310517101,0.7694583831328209,-0.44210833763724794,1.2819702880396648,-0.5736479647171399,-0.0662216329198877,-0.5669689074236564,0.26065030884875423,-0.6230321514927426,0.29888470009816215,-0.5743341109007486,-0.4097384995683757
2004-07-01,-0.5705628634512152,-0.5736479647171399,-0.22869623796869884,1.1395840778755981,-0.0662216329198877,0.0427343984867619,-0.5760117978694519,-0.21134533080095294,-0.6179009910579829,0.2475250380287852,-0.2481032247450659,-0.4675872715216165
2004-08-01,-0.037406630571666044,-0.0662216329198877,0.8732792238925764,1.1395840778755981,0.0427343984867619,0.26065030884875423,0.0034585973555232422,0.6600995741287692,-0.6076386701884641,0.2475250380287852,0.3338893769849189,0.08596442062464213
2004-09-01,-0.44210833763724794,0.0427343984867619,-0.5669689074236564,1.2717998444565164,0.26065030884875423,-0.21134533080095294,-0.43601783865394794,-0.4647856244962108,-0.5819828680146676,0.29888470009816215,-0.10264330510890432,-0.36053878975917647
2004-10-01,-0.22869623796869884,0.26065030884875423,-0.5760117978694519,1.241288513707074,-0.21134533080095294,0.6600995741287692,-0.42734994074394345,-0.5743341109007486,-0.556327065840871,0.29888470009816215,-0.2844936440385576,-0.13310277321765537
2004-11-01,0.8732792238925764,-0.21134533080095294,0.0034585973555232422,1.2514589572902224,0.6600995741287692,-0.4647856244962108,0.11762458675518235,-0.2481032247450659,-0.5204089427975565,0.3502443621675318,0.5523263601914137,0.9546704062551553
2004-12-01,-0.5669689074236564,0.6600995741287692,-0.43601783865394794,1.3023111752059602,-0.4647856244962108,-0.5743341109007486,-0.4097384995683757,0.3338893769849189,-0.5152777823627968,0.3502443621675318,0.6241158812326542,-0.5440479624388717
2005-01-01,-0.5760117978694519,-0.4647856244962108,-0.42734994074394345,1.1497545214587466,-0.5743341109007486,-0.2481032247450659,-0.4675872715216165,-0.10264330510890432,-0.5409335845365932,0.4016040242369014,-0.2837433720433968,-0.5447478719375277
2005-02-01,0.0034585973555232422,-0.5743341109007486,0.11762458675518235,1.129413634292451,-0.2481032247450659,0.3338893769849189,0.08596442062464213,-0.2844936440385576,-0.5511959054061121,0.45296368630627837,0.15161226390417207,0.06698313688417983
2005-03-01,-0.43601783865394794,-0.2481032247450659,-0.4097384995683757,1.08873185995986,0.3338893769849189,-0.10264330510890432,-0.36053878975917647,0.5523263601914137,-0.5358024241018342,0.4016040242369014,0.40554372756549273,-0.44482815333099135
2005-04-01,-0.42734994074394345,0.3338893769849189,-0.4675872715216165,0.9361752062126464,-0.10264330510890432,-0.2844936440385576,-0.13310277321765537,0.6241158812326542,-0.5050154614932779,0.29888470009816215,0.33258826426852456,-0.4361879348087741
2005-05-01,0.11762458675518235,-0.10264330510890432,0.08596442062464213,0.9056638754632038,-0.2844936440385576,0.5523263601914137,0.9546704062551553,-0.2837433720433968,-0.4639661780152037,0.29888470009816215,-0.35565935593510367,0.13863473516478828
2005-06-01,-0.4097384995683757,-0.2844936440385576,-0.36053878975917647,0.9056638754632038,0.5523263601914137,0.6241158812326542,-0.5440479624388717,0.15161226390417207,-0.47935965931948143,0.29888470009816215,-0.42854002828554566,-0.3969006616899263
2005-07-01,-0.4675872715216165,0.5523263601914137,-0.13310277321765537,0.9768569805452373,0.6241158812326542,-0.2837433720433968,-0.5447478719375277,0.40554372756549273,-0.4742284988847224,0.3502443621675318,-0.3202232299687902,-0.4580992138265935
2005-08-01,0.08596442062464213,0.6241158812326542,0.9546704062551553,0.9260047626294994,-0.2837433720433968,0.15161226390417207,0.06698313688417983,0.33258826426852456,-0.42804805497188836,0.3502443621675318,0.4423438432939488,0.07990619511838934
2005-09-01,-0.36053878975917647,-0.2837433720433968,-0.5440479624388717,0.9870274241283843,0.15161226390417207,0.40554372756549273,-0.44482815333099135,-0.35565935593510367,-0.4126545736676106,0.3502443621675318,-0.02987043162272425,-0.3480354015788047
2005-10-01,-0.13310277321765537,0.15161226390417207,-0.5447478719375277,0.9463456497957948,0.40554372756549273,0.33258826426852456,-0.4361879348087741,-0.42854002828554566,-0.3664741297547773,0.29888470009816215,-0.1750136710010993,-0.11248358180401676
2005-11-01,0.9546704062551553,0.40554372756549273,0.06698313688417983,0.7836185524654325,0.33258826426852456,-0.35565935593510367,0.13863473516478828,-0.3202232299687902,-0.3716052901895363,0.2475250380287852,-0.4655460216195114,1.0981733308469213
2005-12-01,-0.5440479624388717,0.33258826426852456,-0.44482815333099135,1.0480500856272705,-0.35565935593510367,-0.42854002828554566,-0.3969006616899263,0.4423438432939488,-0.3921299319285738,0.19616537595941558,-0.13901023410511162,-0.5519369325149602
2006-01-01,-0.5447478719375277,-0.35565935593510367,-0.4361879348087741,0.9870274241283843,-0.42854002828554566,-0.3202232299687902,-0.4580992138265935,-0.02987043162272425,-0.4075234132328516,0.2475250380287852,-0.28455635233217025,-0.5305141200376364
2006-02-01,0.06698313688417983,-0.42854002828554566,0.13863473516478828,1.0683909727935645,-0.3202232299687902,0.4423438432939488,0.07990619511838934,-0.1750136710010993,-0.38699877149381406,0.2475250380287852,0.66165074375979,0.05840287122679662
2006-03-01,-0.44482815333099135,-0.3202232299687902,-0.3969006616899263,0.9463456497957948,0.4423438432939488,-0.02987043162272425,-0.3480354015788047,-0.4655460216195114,-0.37673645062429534,0.29888470009816215,0.29706411718824893,-0.37844459720403434
2006-04-01,-0.4361879348087741,0.4423438432939488,-0.4580992138265935,0.8649821011306129,-0.02987043162272425,-0.1750136710010993,-0.11248358180401676,-0.13901023410511162,-0.3562118088852585,0.29888470009816215,-1.010001837048014,-0.37406332912966134
2006-05-01,0.13863473516478828,-0.02987043162272425,0.07990619511838934,1.0073683112946796,-0.1750136710010993,-0.4655460216195114,1.0981733308469213,-0.28455635233217025,-0.32029368584194323,0.2475250380287852,0.9530728568887025,0.2229755525363073
2006-06-01,-0.3969006616899263,-0.1750136710010993,-0.3480354015788047,0.9056638754632038,-0.4655460216195114,-0.13901023410511162,-0.5519369325149602,0.66165074375979,-0.28950672323338766,0.2475250380287852,-0.5019050192653426,-0.3335876799716614
2006-07-01,-0.4580992138265935,-0.4655460216195114,-0.11248358180401676,1.037879642044122,-0.13901023410511162,-0.28455635233217025,-0.5305141200376364,0.29706411718824893,-0.28437556279862797,0.29888470009816215,0.22458861871553543,-0.3820871357255102
2006-08-01,0.07990619511838934,-0.13901023410511162,1.0981733308469213,1.3836747238711407,-0.28455635233217025,0.66165074375979,0.05840287122679662,-1.010001837048014,-0.2638509210595911,0.3502443621675318,-0.39332415760670053,0.15626076257375424
2006-09-01,-0.3480354015788047,-0.28455635233217025,-0.5519369325149602,1.241288513707074,0.66165074375979,0.29706411718824893,-0.37844459720403434,0.9530728568887025,-0.25871976062483143,0.2475250380287852,0.0064105012851488384,-0.2786870499483514
2006-10-01,-0.11248358180401676,0.66165074375979,-0.5305141200376364,1.2311180701239268,0.29706411718824893,-1.010001837048014,-0.37406332912966134,-0.5019050192653426,-0.28437556279862797,0.2475250380287852,-0.0299721216596752,-0.04520337430587384
2006-11-01,1.0981733308469213,0.29706411718824893,0.05840287122679662,1.3531633931216982,-1.010001837048014,0.9530728568887025,0.2229755525363073,0.22458861871553543,-0.32029368584194323,0.19616537595941558,1.0980066411162919,1.258550804697061
2006-12-01,-0.5519369325149602,-1.010001837048014,-0.37844459720403434,1.3735042802879922,0.9530728568887025,-0.5019050192653426,-0.3335876799716614,-0.39332415760670053,-0.32542484627670226,0.19616537595941558,-0.682705044902625,-0.49991438456037685
2007-01-01,-0.5305141200376364,0.9530728568887025,-0.37406332912966134,1.4650382725363211,-0.5019050192653426,0.22458861871553543,-0.3820871357255102,0.0064105012851488384,-0.32542484627670226,0.14480571389003863,-0.029932937413774088,-0.44338985883613247
2007-02-01,0.05840287122679662,-0.5019050192653426,0.2229755525363073,1.526060934035206,0.22458861871553543,-0.39332415760670053,0.15626076257375424,-0.0299721216596752,-0.3151625254071842,0.093446051820669,-1.0840101111689608,0.21118780861030503
2007-03-01,-0.37844459720403434,0.22458861871553543,-0.3335876799716614,1.414186054620583,-0.39332415760670053,0.0064105012851488384,-0.2786870499483514,1.0980066411162919,-0.2997690441029057,0.093446051820669,0.5533881486290096,-0.2725391248493106
2007-04-01,-0.37406332912966134,-0.39332415760670053,-0.3820871357255102,1.505720046868912,0.0064105012851488384,-0.0299721216596752,-0.04520337430587384,-0.682705044902625,-0.25871976062483143,0.093446051820669,0.04281668202811153,-0.27991011136141153
2007-05-01,0.2229755525363073,0.0064105012851488384,0.15626076257375424,1.5362313776183545,-0.0299721216596752,1.0980066411162919,1.258550804697061,-0.029932937413774088,-0.23306395845103486,0.19616537595941558,0.1884216947505168,0.32528385300099105
2007-06-01,-0.3335876799716614,-0.0299721216596752,-0.2786870499483514,1.42435649820373,1.0980066411162919,-0.682705044902625,-0.49991438456037685,-1.0840101111689608,-0.20227699584247932,0.19616537595941558,1.134271812574694,-0.261330465874444
2007-07-01,-0.3820871357255102,1.0980066411162919,-0.04520337430587384,1.4955496032857636,-0.682705044902625,-0.029932937413774088,-0.44338985883613247,0.5533881486290096,-0.18175235410344182,0.14480571389003863,-0.3562040878290261,-0.30349662502763874
2007-08-01,0.15626076257375424,-0.682705044902625,1.258550804697061,1.42435649820373,-0.029932937413774088,-1.0840101111689608,0.21118780861030503,0.04281668202811153,-0.16635887279916403,0.14480571389003863,-0.28399302395289766,0.27555490410911904
2007-09-01,-0.2786870499483514,-0.029932937413774088,-0.49991438456037685,1.4650382725363211,-1.0840101111689608,0.5533881486290096,-0.2725391248493106,0.1884216947505168,-0.16122771236440503,0.19616537595941558,0.4423910938919347,-0.20757617597356395
2007-10-01,-0.04520337430587384,-1.0840101111689608,-0.44338985883613247,1.3226520623722542,0.5533881486290096,0.04281668202811153,-0.27991011136141153,1.134271812574694,-0.1355719101906085,0.2475250380287852,-0.1750136710010993,0.04074445548855229
2007-11-01,1.258550804697061,0.5533881486290096,0.21118780861030503,1.2921407316228117,0.04281668202811153,0.1884216947505168,0.32528385300099105,-0.3562040878290261,-0.10478494758205222,0.2475250380287852,0.18793224605623776,1.3130744896966438
2007-12-01,-0.49991438456037685,0.04281668202811153,-0.2725391248493106,1.1497545214587466,0.1884216947505168,1.134271812574694,-0.261330465874444,-0.28399302395289766,-0.04834218279970014,0.29888470009816215,-1.009564769016645,0.16647112595257224
2008-01-01,-0.44338985883613247,0.1884216947505168,-0.27991011136141153,1.363333836704845,1.134271812574694,-0.3562040878290261,-0.30349662502763874,0.4423910938919347,-0.022686380625903606,0.29888470009816215,-0.17556144043346372,-0.3151490730249548
2008-02-01,0.21118780861030503,1.134271812574694,0.32528385300099105,1.190436295791336,-0.3562040878290261,-0.28399302395289766,0.27555490410911904,-0.1750136710010993,0.02862522372168946,0.3502443621675318,-0.21207363126805034,0.30669283714310686
